,Game Index,Delta,Target Lives,CNN Lives,CNN Errors,GA Lives,GA Errors,Target State,CNN Start,GA Start
476,50476,1,48,532,0,523,0,241533647151033060668202083422802968527096700741651911889934114685429218598413953727457215062419156521004856161508624922863080296569464192201246815061442480546728902656000,139234637960592763642123837081469853695848249439651417317655463866362169059385841294957482400260818820974776248506515338578734226087537438740022750759996924704722423336190883029342715117567,139234637960592763642123779495373283516747424601589383976982152759618261577119801236941634652873455281160965793548322634932873116834674291712069921270216885568135551681944071746181538512879
477,50477,3,165,383,126,385,98,104460527370256881027192448325310879582516109910546026688480801649564348840133774088215042029674651703472868609479739737690262949758825606559423420252836427966173391707264813008981692776539,102470513044065775284381338988473749304403638040206892254161709207564392204611926277987103285947319692696861444887980553669488613262222479530009365847919496987477846793835614718014741543819,102742322879471665465252978264798788689352367069416053654029860497577244634338872881886507827790394291872603132143716607055330527274171418500279441718612596953955338760628467338913924512651
478,50478,2,6,104,0,110,0,123947999689078843759391327006317141369924543895314221760194566871673785233127292031316271434848595363005163529156895440896,6370533061679215372253552409132311856829990235478906277371403357294731292406992211158346880290793733940959384978888796822614000246332740945161519643751627096064,6370533061679215372253552409132311856840319234991254205297849880711896828078678637928726343430720685768871476940154392890971027338884394070146090332981590753280
479,50479,5,17,265,9,271,2,599375739523458996715116992259738044143047360109313876027650724614102842700365599115560133664286878747534432227238776466746657115099093038700429312,138691814927913418524924690157220359473345620891359093995708991864052858183618847637548240279944271022071996578412218553500177539309122191871231105544779195850541589325189345645922371993855,138963757580235607143991289534495639375004476045261612035572789776181941460649098388024257791022130909416015221446240095231754576608525877098855083451991071770252978070529426867356126118143
480,50480,1,101,425,9,424,6,206089864937839659449195641220069220040298654073424247197392909387509924511654271188424414484751799874376911983663908637947553839178999624027240966010457742267271966529120396360642600960,117711847234226640051783119999051341018407677174243134589230850675803300297232720102117102345817674065129937038367790104452564710333238766113583469687109463721308014054019787752404690611966,117711847201808549669900355312411083314206268185096693066909133780760344141919166827845315542650093967647170964820221211428206039414347981080883686508879061867674587091502662977593737162494
481,50481,2,200,338,93,338,81,8744797226221812223242982033257487559097293682488399713557219085939796840964248549994194024749916932969019551772074970940481698541251303566303059746848578674783662896906483523093316504679,80396407389049484623383817555504596572915630815261108753621509542734719484384859168200518935704286822612268666699302477783451915644658113413785284415154683508446270029359227619772290812786,80396407389049546455984185838667664502519655049188486482655982552915122094776682583077372763894234304778135485122693931158202984428749962916722161206661066274867048431843163142832132967282
482,50482,3,136,394,107,391,79,17691081001113087177956895217116277747277279832607468492004648258486563636331227277516784995591612638555774929209701769450502080645927265936790511883146379364839135363709280561255592014083,25351161653216778435239200404929023754824827741007731195089481252672850486474831098777892388711389733585601028268074551604080254613899504731296982616945217269423940821408525714611088835851,25351161653216902100439936900959631574269809415346828806329780578215127920852227117646289553329166919577339082341921782805586441949510215441222114119292549691252637796257164489227787756811
483,50483,2,123,401,42,403,34,80496220277538715740200097541811467101100107886020796704994644322237897108153419178542173053349646460945585838292400588321330523740032698583085779646900229445520165300990499522574398521344,29366874428966991964253889433936041060889165447416111519762809680068672682266028541899700655923412557523477494385956851015943182171664670077445384843683221050645889933014088200736902189214,29367405566959808731352579022142379214086614864333325048130189258376169295542499521520362033497953502443810800298621675729982963924076359612709832138529477142150429011670553543855186351262
484,50484,2,4,88,0,90,0,59103011055998655898793481067325868299622379437460081683162343136836811306402584753077731980101622249786469259411456,3037706880589733133089629419828975591548330268552625514919207696362553016863235560037036709014206489255917326620327188944199585592270668677554920266661888,3037706880589733133089629419828975591548330268589321492775048840548326151188184743179019065036322558220727435958371224946280983085430423111324844381175808
485,50485,4,116,432,109,429,82,69617428956645087801004668107663691161633300176505641515491101710991785242552066257165437726009017536009671586837767811576620085002112343921608887723912090232023732826671638265867770265624,30457524134511772717202458461948498001636675185883506272467864368290608384445457292261807633100389581509133642578699243744310572305401441729863162332622183602587119166549796337159058161641,30457524134496067236708916324035656091551927589316275431799959077937970003940958549760935265940010521802273065950815431702135790134237314229993446362854277599572048205626937865049096519657
486,50486,4,185,389,145,390,123,63616789083328667896171864933623816082740782741268313246760003708557350633699264085245432569614149470304439957739942045474670083965543324306190912915937477206412850815394903249185313169408,132490045071799956097459586822020160600728749133736166884368080695651282830169793832765568096781627293969401239363995242239090761317441829110221299460694110921889898414118241026095059253629,132490045071799958090111747127793994584474204756512455211254010180652382692891027381876350153444478287749491373282342644366300515418484821143867018991575184384689798407094205813227670157693
487,50487,5,12,202,21,213,5,27459192277217767196659087546609728951605675068006008320034331773918845816265171322838705819897199523332344231980126029538907079541729482259265048766838734848,67919278932009884741333628863685577341439254556271038636522769644696448724920952122399269607877376611797259020672979619238378078117574434750032762578879471608424054957787342816961110008,67919278933988407186550315450364678684672909208147380893722601022503493458988508966420846271096633976317716800674610168588034030782899752286635630239917871146303069816280313230086119384
488,50488,3,134,387,91,389,73,53776896053551474087926082653444941847158766766931793040865240531787740171224084938740602914418841885476564352691213451567030627131253528847185246891986858330024592817832453348229996806192,83519658764791596459539718166701007525518892437771085046037873773594754256077984809288265947351424841496298323590986563840962173876691717245258695622360001676880712581240642396402189139933,83519660839549380900065681504348857662913855089158172017944430860904956023451334203970728626105510603834351654615609227045548370858178629989476196837301064751609242978719784746702232682461
489,50489,2,32,342,7,343,4,995883742467367945397486704737939180714519656581337234428041917065161317350605827354550450597079888964142243433896425420157336757385019384452413955022637419000854327603687776969556240,69887368438413326959795428230169449187790309690519404966661247312176848472090451234562871844739063665008207557072852761985442962733216653003682151061106790587944468243373823226648255855695,69887368438413326959795428230169449187790309690519404966661247312176848472090451234562871844739063665008207557072852761985442962733216653003682151061106790587944468243373823226648255855951
490,50490,3,142,401,124,400,89,69618497457972928747549690449221802509089339885087788605921282199814379579420989303700759877467615282460476076986304003971467964628285932803461581873356219785014894998438820606695224410119,69444588620269659583774695903772716154605395504917411093068066996652768659014827286932153814538768974786052123533782346740766631964298836875896235474269603003146333252167850891666415111930,68356818043462327530318291505850935486245973967025522150112357604727468309300896699053547596233184521436832212431069771589398354087008650874558690534948728177697043049611580042235881541370
491,50491,4,46,521,34,523,26,2864908307153931518788493180500135248302042047198614549065256781614069187356458555929938365267634944941191553297220406113689450315551018329724650414555416168702672896,134883552309994505856263660300270550468755905930987203428204095163594495250462288554723679524036367396969538896948702795227787789285139985116607396782910132948310378247261677090044521676799,117479222561374681570177196372780799840865890195312794072141349166610189134098013369346872877576109627524432360265563169538853797357849507883445914061354530120038658737600673225839365521407
492,50492,5,94,61,76,58,58,6373657116816330784929909541872271469002678874150497747514817266417690508976743331675826922679076021453697818321918009655735448459437346922058926790178391825735126023966049177429869568,10091622623317583296329003844526057764817075208126104051651801175708673875974657019396206207620951541134800707166984021869920050004755492603025595659660936660703476992983001793178894592,9560484630500816197639415638027220164520443531678389601216613258939859444072091331911109531597405782869831394653552837999010518906980777019663574028323630171592760472251817625038880768
493,50493,1,159,365,19,363,18,1749701774414427946944796750049100341433292526323379606301235286747103688018626852111840059349224005466520112676639307518906747273544897158933493552174452014754782657386432427687837564976,120140955542822158234695803056634243190226820230988362080475670904312342277927808562182316254584899930694655631679803440027620013648878055890496760527354398797722215396236715748512453134791,120140955542822158234695803056634243190226820230988362080475670904312342277927808562182316237497003643327374972519629790671203096827241877037274600951021453143214672593870259076874490120647
494,50494,5,99,53,76,56,69,15229320251560840133605551486305795183741593105446772204461931291861208108892279082946673986808828900769298639206497187869775827575500492787373776943681483927525916501381758145212597666112,4351082826172063842283334552221046771178650534239170389004786340331866876555158133874840487067558807925753897156662116399856605903063837054761242461410541128653911592048299069780877377920,4351082830224325200402078035358063328511683209919138525950534657994967780628403614549233239210745878439350697027315695043708183970578027885510603022704549245423672030661119763097103368576
495,50495,4,65,482,59,478,43,10333893996398099949870049129925325084861777463608525698258193547038909169746254398244613544132053555215901548389050115640782724020785860505471863565196832649926981034726277515868918251532,81038858993123220847142317453744441276196940110736115491200193822580005010905121073812098582932324344514086633014873961404594162821516877239883743769159808178802236113108290917712835444722,115847518490362931259463538434472651912507730494757754292990214734515042885491913877141480474192052975386785402450503184987927317034739687433531111846678791115061914567754336295733123940338
496,50496,1,14,595,0,591,0,77634753088022806997327938226133235266468012932858730405020199783363053714085464938532517880713971235770137234742427337871216082944,139234637988958594318883410818490335842688858253433195767234631818451294703576596605964815127267228471978284957629956431187863441973377573202414223169970387994111124889882971817208241455103,139234637988958594318883410818490335842688858253409378715916913371861774461039722473383115007160226433778981086783205242994963618821726865137998783785198739797330908695849714726130982846463
497,50497,1,7,603,0,599,0,719908243828027643443060354234424571957689054355994532695244800,139234637988958594318883410818490335842688858253435056475195084164406590796163250320615014993816265862385324388842602710403915218786085348970049207961118174387476237202301815531526969884671,139234637956536546409043488468988534823805854222860549165532468387099705482980335660130019197096302946556985695876062035856335543100307535673992284244527968758511644220915006932557313867775
498,50498,4,60,491,41,492,33,2719567671591574879767146142463488376388036692136039287030872394586000274649499483410560960987532960976050270679852857494365379972788335338262855016096541751189317872830328441704997978140,102794030896002319754776449463278907602326647684017421107787104131845231656018712541563049238997278674196105993222439727438582057039962876030077211190884978797015834040746552850226196630983,102794030896002319754774606476213420177954684998776281127059271505936817607327230470611756642084407987110206934782877358595177761115474492141300315251829699759945799120640628171597833424839
499,50499,2,31,313,5,314,2,24897093413285957751074447182146966906074677393454621399973943978143916868477448878398242293682716013842498511784730012920105394676765431726037889353149801249519215824114834787532809,139031108383626588594507935649154477191852067758224836104824153821789880705911504044947005489994380730860223613785675238574233404816586158222049159242187761460961032780185825614062623389929,69413789389147260518766046101842551707692511175608553475807974088106596049947867272486359676602851510132970115121555990349154001108941247270674612156790454569716331247871613884259662559465
500,50500,1,153,380,22,375,16,115521325480778322831130718668212194244668000307797053332968917555265127682389024701133276373176472356754634826987508336263618197885586014169261387324057327572642465973976116183191181595841,45904898605395611490488517379333993132901663839516553066215269237506346888379119973603990683736142002585742960238071785063134967984684951142601266531328507891235819015058102383501195554974,45904898605395611482942435284781155321656953873731690641467324679180758268435294213341368872192471432170000625821116469271567657766948003467660761079196112635083722853528814492745418092702
501,50501,1,151,374,16,373,13,2786367350859198761045076857723999612188458106194524095738548915875905838285874274286486815617013530557733731224124456557349209676213889601552124678818181412217456086787911053032300428,105491247785484348607045429038059550065933282608849620627982759341613476727899530498268391890150408881392188686169036965001907301731319620594848798478887376978936351750949960509498043386924,105490982216487940223496084243956273831619617812290757112020813035832611424262152770374004423436346712114932264432397531803822800778175091038349096918134976237998205933948979052428333141036
502,50502,2,122,401,42,404,32,2753452664351971015104185587631523958655557181605919630708489198450955260220510094381642744465354864795628881327530185987665064201946704458794404756548162246826750944598460522416128266320,135587197050213302943437507260938112207623285387013302620496963471241799165712016329891832634175324159141029912310647167081429497860723823730377377835577479043800311221654666012389016983211,135587728188712652372753114934900573839298852425322978655379444763524000708150130699152749060642397377800124557778829441208682731078377348382933758203768535028075790850175206557750318716591
503,50503,1,140,393,18,396,16,34808660534618571806844377815748036532891218160310868886106914043830876305799348710845873104106296950369811144764397018550099414070063898416774260813763412248523130026585518419795414876544,69613331825161242565653233010929401018408213453194315774420139485633412110239988148447844313687001091081408827537203483145798820965012171370130584970937116083591984927916261540304640016191,69613331825667775227870151096685310181456450898386264777379421333777413249118241666612770885646844836260244972041393295118670312047849044238289827702418230789907321006289334345661049732927
504,50504,1,56,486,3,488,2,2178860993229893067534191734628608014113422259277059160040536303966880612150303230905280183356392572969450014627122958438511094135895543341638664297617877787969326797921616769994312384704,133244529757685778124420138736948817476348012625536335787622080634661369993941181365149865477670146593006951308136722800384954531731377994065568030760006980777459836626119041415061032138959,133244529757685778124420124347454656791947090143061763979539421493190572514812870380615173846787818756042739179865995101909510102739782930170905637979338022683534835001063320631255578966223
505,50505,1,38,550,0,558,0,899782825947684320656641733808426761870551957100374841004728312933438843344392582937703564834381651450913704034121410041307404245982560349348103005376240483827712,139234637988926934985881221937926420696320570857855830034248750225759089173940056637863085803501426457932976488885773018826057124504172098261812499066748527802194960278168572800221816291327,139234637988958594243404160072602467392315237813378576897918244786923705808601886552680793634834436725979347696123119388499400171366292994732446153697498495891917655045809891253195519295487
506,50506,4,164,388,146,386,112,40435821702682039170342793431305924105582687656314412966821550248113502352395071708241266123435496484364269363369033306837497649989637980404665939576719505466635501450532275782715975970908,10281138126667627288521245792839360752552142525859982288406700131143316283577673108347509221206190141915089142582722574443949780192062618146975198326777150409473218246584883457262256275046,10281138126667627288521216999791074000017008619529278890668241275560946963802326800146900111476148011666552872359381463817738566056605325653424556252448694115869137402326179611257187221094
507,50507,3,175,379,100,370,79,53096904067843015147607269764942253675830178463877242901931989042395449357389167524998498510006560444915620888084463929776223898074779259374152691924276824918029505224157149202032093163520,25112018895996744380623398833367430364671021177186376625658899970408189132790400797225593689397387758828482776630824903787048370311787282257943799538860840074292937305022341445295676501607,25112019025669105787387631192590852832471313318900329526370903367571751345679734595601149363667287581224314044813630237652634802417619029651555476010976184001842845335559525856130870717671
508,50508,3,146,411,74,410,66,106652974274229604936187792599888580809528712990803063549622904916829125612639213658935329984390903537344947589367975418575280548594455229349175047237389196529300987789945598495069086709735,79320979506239319157197938333218247752955878612223447138017179161608293154553243582643469962530929723864049505485706760058426077758841973941381700302318634461152000743059568093701727033751,79320979506239319157197938333218247752546754734211745894433875152148674936028505368257178793543700200937122925060281326093989615566192680878460768570736418488615323958356666360381709466007
509,50509,4,97,432,88,428,66,951799283127646640851742066142023780174705888775371052023563966607056956519376601224167694294291894560620319632576637964628714991426484593690191767326137758156795416107649238510522744832,132300000742055569331776965775756750964898274849050722532772218652714994321044384906495649007642502890171947285495146421081108048490845407846179225191123717911811422691767286991128088706207,132300000742055569211017539201828407266122125043717110736108311711147526473217455576565283109600367338089983435500036363464944053696326092001027187008179967189394690955630138061646134148511
510,50510,4,45,520,43,514,23,51453994577680521702586136547810330227732594548336167910983906525788073972422250560885978930184748660768294439858453305450158703833397074495216126382144170207305123315243188835210764504,136409838433856899422288029618685078899031229622715145988392770423036476528792373705594533299961245304778546373840088280796017584163320448662160536819873426973390018399258680592749519883471,136409805270150439718587537337289966970610380759947005777369901398618999255281822585228693006798217738246971266089204944909825745669510144404764083202121356805129861306061618486496141954255
511,50511,5,37,107,23,107,12,52212991579962026739590094427263435611509160473387283401696869286429784081691145193305957757402774178282389644300379166079658352143108115220997559216522593588429584415383419936989715103744,17676008396110578050667172865541486406958074815433485583601862966256028924976476017011669819275057713180522485772545857889308535008616478680536503298955830996577006520073945539744794476416,17676008396112556693878957701813970427125832409139326187389055816364663912556186965501136979841903717197070260732547050312574795143237934797496233279652596046392677482052491119508685127552
512,50512,1,157,353,16,356,15,343916006038040546106790489954143287417698838144628212307925177181362903134280044243833138303657365057156073133152450889586844149611792436812643958921982825162394329220442356885672264027,69445537321423824275862294273725985883093752077109334078532388247164500863076072801864875719933194504026121380729856891543038053654121172820980457156601985628979795502418405081573408685402,69445537321423824275862294273725985883093752077109334078532388247164500863076072801864875719933194504057204083005468556677749457018801829399181170917473239065230552699328198514631195278682
513,50513,5,128,76,128,73,94,545478759145526744305680787727644793531466848358182433975853277131211905193111545462679263375926965958637474133693260035974375426838187803085970566335249622134464433245104193839663415692,1062300299233686143450778950749572678532907757615178830255453568035179151901713252602371709615867315025198894934240010838749851572702239361374212459715120546141861864743859168173097356,1062300299233689917413203772290924920087488745697999028211320688965334208068117719518708223687119705219966348742378582556572493287954064737279624184794519464824698241878111460479992204
514,50514,4,114,435,112,437,76,663932655311440731518729901322278505629142066540318604852503879000835130174381507418453685651230432215269887435558108294701473035432701090823187157552502616171292862681267288963892448,138485169078616161357487276770384320303994924157108548209369696125634485548397770776031263992941503697954303295598270891007436410838892799971643100474580220942825692545585835454214172436287,138485202145068350395776215145182576344076748566288110576652057057828566795727006866264568870010032104148998613028735692449903942027051934180517955735432742058622639316633503948228840515391
515,50515,5,12,371,18,0,12,6006697952614295885476217510589126949831651881565676023641587080831381835559293643012991095472381948528452885715084528744693414192229401805235658861450362880,135963028142525309071780870748231893862155529099917748399265199557405318864411744635658966750061371688697784058747696618083183690863433319639999566132235340846796779321920641892314316799,0
516,50516,2,138,391,65,392,47,199176973860943823598669424103905247693780713778436479271277616277718745654518522655608018831043256142899608085792547999932718301118926380418522670906385545038709990297044580181216256,139092127026178149577201169652772678528657519429812434198975177562854986242730055482220732051470277974665912934719641381252483949892580675672117666611929237670346850019129962186593827468124,139092127026193947746211865407741131491322975890170846182731086364689156927830943705331571922480714754791924999671925874789335108974740690033660652132506042885943818216948117941401667154780
517,50517,3,35,556,12,550,10,5796806572456390962200832461747405213990223928590172420365264584157397081479546129881463397152206705030763819475109222908083841878172245549331329084559789031138144559308800,139132659251202072535387446726661895118545732930032675724855188838329786416020922221669974599528238888730469643200244873893814786907258138779077088178157916426413318118469372078595780882431,138860716598879887780858377564906923918886345042464115211932153037238851756148514569742412679414240093887402905411019689541790928536107817514248644536043757162793817538923514727115659915263
518,50518,3,169,364,146,368,107,73356816859507632598936479649481039643134173991260266208882161793812647602312275275177791556663370217005021552059857767773239857710515510745009814615320501180080213346120286361018414874697,38785119152504802334583665409982286200187721355437582267759893876038091157454119789087650385903463097162291760408456508338349862383757368173490142080498183801038161581106213922372983085993,38785119152504802334583665859873665654507359734046075233732836993682716418687039969159764083589640826239454813352297022369506267342128740669949604753574005552564327047412522580925542976425
519,50519,2,120,410,49,407,36,38114329581666249117287371412944903484829360590763578094456979995801422438673985475141024367949305720935593557985830395670279877489376330965022473707225035496593196450767969846518308149250,97261891695171630264375649492010320357788620739028799563583031450613929626120108006234683083745104240899723447368120218855153232021096671580015324193187387027708285579434618638768819984387,97259767078364182432215376162427737613101712711472895481057222356065674033167127854438947714714147516586188203344401353247593289564263773381114080522112697958716503640999225171128064792579
520,50520,4,105,439,91,448,70,66432777157550109732721047054744773147844582577929464978100425470654288821971349725002294147937480228786217305586263540826110476668633879789105860822529348144899619002966333261348867,68801253194079468569282665343331111369279995443075136052254430013878570333544908617005621708546824875915717344660958936530997134690666846715237192097957510281174617054115324867825004183550,64450170756924512527009258153825619611122403081267601026428234591005079912317499221437281746653222609975868295969625684047405399932906921794559524824372147036605885888272078037090369011710
521,50521,4,15,575,8,569,7,1782406517235427352925085185390354321987953371726921711313809135591029952634606620935979008,139234637988958594318883410818490335842688858253435056475195084164406268014928489452454310690772104148616109148387744851509967308234070663075819169108725249287972105497239440362935890739199,130532468965133113292901270967038989577730879309821191498798700747624643710996420119304014001127150677237951704768190687701343780390997759458234510253092546037126722708377050552904233517055
522,50522,5,106,72,110,71,81,15280720122616981838982801580808961781264464568046606447031592648755760876299389878152997703323731359147183396665332571066668473746539623913064086775533719411988755357022528156486007408786,18526371304246224506738090979557602818390233446514249238276398006833672673626935929302392937870230840748564986239598731527164754566668238703468116643230042634198065327855728876450041835617,1122041555626400216877664625488929340964655049092096098493858979090496658888746014966722942110065448649841846175618922542747517367462733174435794258325797006950963200720744354436106694753
523,50523,2,8,205,2,209,0,3465837179625016879871517519248392010076490888416963251250308884107409842483200901954135741690901402483127491377525637431108304896,195332067629254816643676138991238188658533828802956333592272165217925802851399352291734069574520189229915190629114077133302932580050394364947233205480885274562145550336,195332067629254869017975813306313346454952157501942101975639626027688564067695172688695614004651387580161454584247114497506335729952189635803348534416981224862393565184
524,50524,2,140,389,63,390,49,15204862637112936946066736674260923718451163393951478285508800790787751538522147430338534058050685675563568053828639093282743046454957333596501153282419159193205403984875973075748130312,33165681096525335301531807533696564786389437404532645853866354707612324592852217042860164155313695201039877090140800617438436815126449211529853847704267122134970305289406145428737044706211,33165681096525335543065402722275211329848930587781854871129705930874654800979186283003517626674730952350755404598904749940255525991624279415461175954942331053321388067433006003814790525859
525,50525,2,16,184,0,178,0,259344742377751229817955500676211274403020812439342719486860548834121722850003714982446145382214116852146803227628200181885802636727036759869701296936865579619084215404235352702978,56428361125950154429239864704735306331614963330787994141793581363154864834558302742821633320758486373398468930705375916111502035480250871347786118469988699640373267796914256063691478761529,56428361125950154429239864704735306331614963330406921297996376083484825624301947625014289700495161240730917613360788180630127111511723713807698111404145581033542467963089294269800808906809
526,50526,3,139,384,104,386,82,90348750044469800188154370032074298056108255289303749749995144937243225221942881737784492035881085839600249235044634599674404210622990813395320189552926169183567865518384813643981287849997,101028772944119597803952443111279864167148877076246787705718733111467935465692139385169234625385786453465586608236258098106586903887506857275617001322875705661189077877173604482537208273909,101028772944119597811500367960909217276106950806983998996880627840892773048054494980767762228379902448096191480191421622511748932353314146600806860338278265344918994064645311950967211416565
527,50527,1,67,455,1,454,1,104426248210238837614291641533133612317039412863794298767860436855744751904478247542855157843370960568723467490223869833388512647351793487378747467926565485128271582818157906599565529728001,52174605187169122857066151688719485402812709296972743133648336732715339665370934217005558625184793263200830513732427486470300188015084646941293092488485748757768271097565340280636007404574,52174605187169122857066151688719485402812709296972743133648336732715339664139621523368231149801073260071342582323685634268254979641700478058614287129197917151072450632411726505428882707486
528,50528,2,139,368,58,367,44,456264186585311332753319304412701470943166028501529656992041062203439493749520829519796493791468780591235082830313768465592069494702308563968893736515187582588584358640169129219716039760,108408992631423202400784153363169603770245173577927156130960692916485585792453975158018455119177023237829166383055980405693561868326466502910780209924878757708374624162862794920594988546409,125813322380043026690644579715480895750581280859606538190360075729020633492720993493031692050575053892250118456129587997500023846795489776294195313667350676803126050079388547718869342959913
529,50529,2,125,392,45,387,34,43592040509602389070416267739504086170832472381746629934920118577502140020216094364646486722400718068131599993188528964291650014805839812764973116360211269262109331178834151170370367928352,47669805760226875865244499744227187809455695712012454370020542584580256160740278270893632214040855735034973957673660966562028971047561197723586839387899118844143209981257957809221360628651,47669805760226875865244497944661455467250263506195824008592390849984328685046749635676542125941947731297333700949275626926248087437149478700466971466805498822739879720888934560994555802539
530,50530,3,143,393,104,387,72,5184172576958158238645103718093803092847855039252472346820826868719111710414684244273434694617509522248105682511227665263525630122042191889041953713338433289199361040628535395045083974720,126959640201220501642662938118922803025820152542282146580198464877179839630099328408236476775969439759662313915010443504486490749783135302910933037062853286240785971554854781394576722485852,126959640201220501642662937219140044117180875980174445224711774177142052868280869178800779566256843981868394440063763815602634683853389748953918161873853182946097888891297331769909533598300
531,50531,2,140,382,56,378,39,136002447528848312947849529097795804006940752388830178823997389792225547279267210719193612546082611201406310614444327136091946169714321128746104278528859768476618699247426726435273179137,67100952121668074082691903395040524586474578372253798850914733969711579642684829255010329194369047380359013331546784506758623742468411644261888732644617692483901138890280405005197668294649,49696622373016591501442919648310382682047248769711636779702989109863459101693398668803575262996950149429581132935557979229573759685713657456314237121221575282888757169083968742030128226297
532,50532,5,48,45,26,46,23,4910086277674139942982216968450203221083100902164918090570255733925329078319381656187435593419033237207661885029752539062338245343063864156274584190976,8158279666919813781520347318659171523177553164433079720525087054868481563214799506691565723698455561737590896819772315625793541956230420886015527659582427504200375784864213546363132968960,8158279666919813781520347317780477422680835117866813849577480229293604310244836660829799040659630557241031079494690688350219123232231702353345997004229712465988071714239538618665331982336
533,50533,4,164,373,148,377,124,52623218711799399604245901964183678098304515620388015335674690827331202115712331727344726258366987305714450047630391089259708697705665674036853244931035948310199344197617540408544484917772,85284716455278827992475354169540497840513453865941498378849284733903196441623972710307457241985112758099302065635947044768641070629056276251169100984963195873349008516270135983827029327079,85284716455279291737921606846747246624074144957566023342871269508365272553559964813184960473333771202507490524628979057352371585273250729212043598489117997112415300900274925193534824742119
534,50534,3,48,527,34,522,21,545129043221705167911992855916003400765231020515643958730839975820021562001509735877518049313024921278646304118015198200350875410497536,139234637988958594318883410818490335842688858232094977540543516843786168812845223139180247527098861290815805529365510942676652711790234599472690768322869339547048218093785291630471916027903,139234637986299297842126625749447854492971213075210621397547909421386949063677877014115593068632277605675269830273792864222558472396766655828159344789538936232932160172077025095020716228607
535,50535,2,46,428,9,427,7,13278450611876470677657415470758499135553661810832868461141482318289811985862052279862008442760811334112436552284188434760350545553799971056715097369941827030385525774088090120565555200,34788210683795757583588834589297614333511468493305739431765275051962446909500608619774765516757755943339643428589548079644224767841442459784940811955893275802534702854264235854042148890991,34788210683795757583588834589297614333511468493305739431765275051962446909500608619774765516757755943339643428589548079644224767841442459784940811955893275802534702854264235854040001407343
536,50536,5,49,132,43,134,32,60915154120169385014511492233089521931176375485877837207897849321927883473322023242232972017486412668806380682712031371808361232151283546045581526555887442774438860542311105477125458100224,8500283592601515172144065291172342475652658857642532896060404086117010380888196903466311536085564176039400463423449463465289897204900783319017827411116953184132234926331741611831066624,8500299817475851807801496145361319384029492098755925578034839743798777232445066204686007887296276641200742720622772364537235979588755329173604507472032510311623887082878838174648369152
537,50537,4,138,400,130,401,98,985792333490096476148818462131106035545667724848578969705736735366816800993779288710143657399202169557003374118223651161167120984045005257803470069573501936298707061483069258247889768448,137494628838484769034308767409312631116400332629354360338125460936634407997958990329895603521057209879033505129879537305425441698763037546189032970059331385518199529253385635787409184083455,137498877942427303140906584716365260856846010287625366068250234939897491028375150045387764808607466287301961241308847746161940839775553178540083500126582300100922774372038999001976987667965
538,50538,3,90,454,61,457,40,136369684222413787304947874648773047498205020769349077956909095587389406037081184983797733611618713923645292130560239756805215311475169277340449166016813300753945127049683657471679725616,137372800135845114210008667244082336999885339958801546997952741857858867701577456647620196295194240271315443242474068150135700418264715862923556289671586255460842555153849596494745043140519,137508771462005217266610800041147123512353003245992459540662011632918191509504148656855410763990417248004599412785502777321111265863196054764694257969970968326470852969156145069576103919527
539,50539,4,164,387,156,392,131,17948796522400117741555278780525150857065636006501286737740507287995755886099275000425974822759851378664101772020021111237213740333537673648898153238821788716991496436595875457773049231434,113024520860797081152365438273806471916478153405433849184053783496386467517396651254054313875876044003005193101443223450969209780590138237784977676490576982885571887107698397408259647065715,113024520860797081152365440073262582021052370580351848289767994614835603115222247700192484191819295675661907513074621343641926496933636220566838330241538083568029751971688653581777926475379
540,50540,3,70,499,48,496,36,5444164493645732433998017241700516293854393352901617034472750860417646326539972249292454614791443626513716520642147157187355756537837590240868039019264331120951367430936203794619302624,139223152129527562379415657822000978071894996103021366606917769109953209264240157819211191780723892956969600354932971356316372378316979159385392684256045033785701345521923059213227612175007,69605833005375903696216884884092058249179893061811705456180659981922565722053178656886072994800898951441338930005023733629720102055637929596891425379362084262118210261100219975898375387807
541,50541,3,117,406,66,407,58,3263311925120488199997145595776080413837753470020949265400175767463394645714408109824245649957656609749085333091831023375589742752523083057085436874747550877421898995354301796292718899200,134254190129186048895232690712005193166506049970571569879233354402155060962190644387833843942055932391037138243568612058594568367647649168361454805721598805423018288727915604276283043895039,134254190129170219991072007210403967548620285733658530491573834274152134805750402016627574446192761727565162567687212803770903953544270838389355651759674320598449534556637157424245272368895
542,50542,4,145,406,126,408,101,19891121537888942425263637257360397534454358815279653432591926340477736960088645970838674506855706309800410760429645071974569001472107443439677514678333550972770976935255661895080143633664,86270417747629892097610815447912354558872036023542483077830068972977406101077596171715326848531903266107039406785390518986921525556010286461940513681030472542909243134607426357947809256703,103674743346734147506478283287815783686034987914569024439252612031168607108014780218053928594289381020649418934990619317819991081094281316136383110816073710449888934420533574007045198304511
543,50543,2,7,187,0,196,0,716054195477281034065385246181037314547390447571920422699518875635918297298762298380426754202274408798186249752208137544989639327910928025267923320832,28825925279458231093814560375549452242854187483779563262902245763295666484173694793579655223860985518906944589951858101966030329297868428793297803836521124533448168565586224878060568576000,28825925279458231093814560375549452242854187483779563262902245763295666484173695380715300917319293510789728427348731364420276257360950726202274806390263335581501327974722968687993189040128
